# File generated by CMD 2.2 (http://stev.oapd.inaf.it/cmd) on Sun Mar 14 15:55:16 CET 2010
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00800		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	7.75	6.7645530701	6.7646	3.6636	4.2548	3.5698	-4.389	-3.651	-2.895	-2.709	-2.632	-2.525	-2.273	-2.199	-2.137	0.4787	0.0000	0.3	1	-13.162	3.3301587105
	7.75	6.7661552429	6.7662	3.6929	4.2715	3.6073	-4.462	-3.662	-2.877	-2.685	-2.604	-2.491	-2.229	-2.151	-2.086	0.4787	0.0000	0.3	1	-13.162	3.3301618099
	7.75	6.7661767006	6.7662	3.6924	4.2714	3.6075	-4.461	-3.661	-2.876	-2.684	-2.603	-2.490	-2.228	-2.150	-2.085	0.4787	0.0000	0.3	1	-13.162	3.3301620483
	7.75	6.7666459084	6.7666	3.6575	4.2589	3.5923	-4.374	-3.620	-2.857	-2.670	-2.592	-2.483	-2.229	-2.154	-2.091	0.4787	0.0000	0.3	1	-13.162	3.3301630020
	7.75	6.7670283318	6.7670	3.6440	4.2421	3.5389	-4.340	-3.650	-2.915	-2.735	-2.661	-2.558	-2.314	-2.243	-2.183	0.4787	0.0000	0.3	1	-13.162	3.3301637173
	7.75	6.7673621178	6.7674	3.6521	4.2263	3.4677	-4.360	-3.731	-3.022	-2.849	-2.779	-2.682	-2.448	-2.380	-2.323	0.4787	0.0000	0.3	1	-13.162	3.3301644325
	7.75	6.7677488327	6.7677	3.6700	4.2083	3.3777	-4.405	-3.847	-3.166	-3.001	-2.936	-2.845	-2.623	-2.559	-2.504	0.4787	0.0000	0.4	1	-13.162	3.3301651478
	7.75	6.7681832314	6.7682	3.6873	4.1881	3.2794	-4.448	-3.969	-3.320	-3.163	-3.105	-3.021	-2.812	-2.753	-2.702	0.4787	0.0000	0.4	1	-13.162	3.3301661015
	7.75	6.7686643600	6.7687	3.7004	4.1654	3.1756	-4.481	-4.084	-3.475	-3.329	-3.277	-3.201	-3.008	-2.954	-2.907	0.4787	0.0000	0.5	1	-13.162	3.3301670551
	7.75	6.7691898346	6.7692	3.7093	4.1393	3.0624	-4.503	-4.196	-3.636	-3.502	-3.458	-3.391	-3.217	-3.170	-3.127	0.4787	0.0000	0.7	1	-13.162	3.3301680088
	7.75	6.7695631981	6.7696	3.7131	4.1199	2.9811	-4.513	-4.269	-3.748	-3.622	-3.583	-3.524	-3.364	-3.322	-3.283	0.4787	0.0000	0.8	1	-13.162	3.3301687241
	7.75	6.7699446678	6.7699	3.7153	4.0982	2.8920	-4.518	-4.339	-3.863	-3.748	-3.716	-3.666	-3.523	-3.487	-3.451	0.4787	0.0000	0.9	1	-13.162	3.3301696777
	7.75	6.7701444626	6.7701	3.7156	4.0864	2.8447	-4.519	-4.370	-3.922	-3.813	-3.784	-3.739	-3.606	-3.573	-3.539	0.4787	0.0000	1.0	1	-13.162	3.3301699162
	7.75	6.7704820633	6.7705	3.7149	4.0648	2.7590	-4.517	-4.419	-4.024	-3.926	-3.904	-3.867	-3.753	-3.726	-3.696	0.4787	0.0000	1.1	1	-13.162	3.3301706314
	7.75	6.7708306313	6.7708	3.7126	4.0401	2.6627	-4.511	-4.459	-4.132	-4.046	-4.031	-4.005	-3.914	-3.895	-3.869	0.4787	0.0000	1.3	1	-13.162	3.3301713467
	7.75	6.7711830139	6.7712	3.7084	4.0120	2.5541	-4.501	-4.485	-4.245	-4.173	-4.164	-4.151	-4.091	-4.081	-4.061	0.4787	0.0000	1.6	1	-13.162	3.3301720619
	7.75	6.7715353966	6.7715	3.7017	3.9796	2.4315	-4.484	-4.489	-4.355	-4.303	-4.304	-4.306	-4.286	-4.288	-4.276	0.4787	0.0000	1.9	1	-13.162	3.3301727772
	7.75	6.7717151642	6.7717	3.6972	3.9609	2.3611	-4.473	-4.474	-4.404	-4.367	-4.376	-4.390	-4.395	-4.406	-4.400	0.4787	0.0000	2.2	1	-13.162	3.3301732540
	7.75	6.7718949318	6.7719	3.6918	3.9411	2.2873	-4.459	-4.444	-4.443	-4.426	-4.445	-4.473	-4.508	-4.530	-4.530	0.4787	0.0000	2.5	1	-13.162	3.3301734924
	7.75	6.7720708847	6.7721	3.6851	3.9194	2.2073	-4.443	-4.389	-4.460	-4.473	-4.510	-4.556	-4.628	-4.664	-4.671	0.4787	0.0000	2.9	1	-13.162	3.3301739693
	7.75	6.7722506523	6.7723	3.6771	3.8949	2.1172	-4.423	-4.295	-4.436	-4.499	-4.565	-4.641	-4.758	-4.818	-4.832	0.4787	0.0000	3.3	1	-13.162	3.3301742077
	7.75	6.7724299431	6.7724	3.6676	3.8679	2.0186	-4.399	-4.169	-4.352	-4.492	-4.606	-4.724	-4.895	-4.992	-5.012	0.4787	0.0000	4.0	1	-13.162	3.3301746845
	7.75	6.7726058960	6.7726	3.6565	3.8380	1.9101	-4.371	-4.008	-4.198	-4.454	-4.633	-4.806	-5.041	-5.189	-5.214	0.4787	0.0000	4.8	1	-13.162	3.3301749229
	7.75	6.7727856636	6.7728	3.6415	3.8037	1.7880	-4.334	-3.784	-3.979	-4.380	-4.638	-4.877	-5.191	-5.408	-5.441	0.4787	0.0000	5.9	1	-13.162	3.3301753998
	7.75	6.7729616165	6.7730	3.6226	3.7649	1.6519	-4.287	-3.417	-3.675	-4.260	-4.608	-4.922	-5.336	-5.643	-5.686	0.4787	0.0000	7.5	1	-13.162	3.3301756382
	7.75	6.7731375694	6.7731	3.5943	3.7217	1.5074	-4.216	-2.782	-3.242	-4.071	-4.523	-4.917	-5.456	-5.874	-5.927	0.4787	0.0000	9.6	1	-13.162	3.3301761150
	7.75	6.7732915878	6.7733	3.5583	3.6974	1.4460	-4.126	-2.273	-2.917	-3.891	-4.400	-4.839	-5.458	-5.946	-6.004	0.4787	0.0000	10.6	1	-13.162	3.3301763535
	7.75	6.7734413147	6.7734	3.5186	3.6816	1.4227	-4.026	-1.871	-2.657	-3.719	-4.265	-4.733	-5.409	-5.947	-6.012	0.4787	0.0000	11.1	1	-13.162	3.3301765919
	7.75	6.7735404968	6.7735	3.5031	3.6736	1.4062	-3.988	-1.676	-2.534	-3.641	-4.207	-4.690	-5.396	-5.959	-6.027	0.4787	0.0000	11.4	1	-13.162	3.3301768303
	7.75	6.7737107277	6.7737	3.5332	3.6603	1.3226	-4.063	-1.462	-2.459	-3.636	-4.236	-4.748	-5.508	-6.116	-6.192	0.4787	0.0000	13.2	1	-13.162	3.3301773071
	7.75	6.7738099098	6.7738	3.5880	3.6515	1.2330	-4.200	-1.397	-2.494	-3.721	-4.344	-4.874	-5.669	-6.307	-6.387	0.4787	0.0000	15.4	1	-13.162	3.3301775455
	7.75	6.7739195824	6.7739	3.6619	3.6424	1.1225	-4.385	-1.345	-2.558	-3.838	-4.488	-5.042	-5.876	-6.546	-6.633	0.4787	0.0000	18.6	1	-13.162	3.3301777840
	7.75	6.7740597725	6.7741	3.7309	3.6346	1.0225	-4.557	-1.307	-2.625	-3.950	-4.624	-5.199	-6.066	-6.764	-6.857	0.4787	0.0000	22.1	1	-13.162	3.3301780224
	7.75	6.7743859291	6.7744	3.7911	3.6284	0.9373	-4.708	-1.280	-2.688	-4.052	-4.746	-5.337	-6.232	-6.951	-7.048	0.4787	0.0000	25.6	1	-13.162	3.3301787376
	7.75	6.7749657631	6.7750	3.8447	3.6234	0.8637	-4.842	-1.258	-2.745	-4.142	-4.854	-5.460	-6.377	-7.113	-7.215	0.4787	0.0000	29.1	1	-13.162	3.3301796913
	7.75	6.7756204605	6.7756	3.8947	3.6193	0.7972	-4.967	-1.243	-2.798	-4.225	-4.954	-5.574	-6.511	-7.261	-7.367	0.4787	0.0000	32.6	1	-13.162	3.3301811218
	7.75	6.7763133049	6.7763	3.9438	3.6156	0.7337	-5.090	-1.239	-2.857	-4.310	-5.055	-5.687	-6.641	-7.403	-7.513	0.4787	0.0000	36.4	1	-13.162	3.3301825523
	7.75	6.7785634995	6.7786	3.9859	3.6127	0.6802	-5.195	-1.240	-2.910	-4.385	-5.142	-5.785	-6.752	-7.524	-7.637	0.4787	0.0000	39.9	1	-13.162	3.3301870823
	7.75	6.7994260788	6.7994	3.9297	3.6177	0.7577	-5.054	-1.271	-2.857	-4.296	-5.032	-5.658	-6.602	-7.356	-7.464	0.4787	0.0000	35.0	1	-13.160	3.3302290440
	7.75	6.8141016960	6.8141	3.8742	3.6225	0.8333	-4.916	-1.296	-2.802	-4.207	-4.923	-5.532	-6.453	-7.191	-7.294	0.4787	0.0000	30.7	1	-13.159	3.3302583694
	7.75	6.8260569572	6.8261	3.8237	3.6273	0.9037	-4.789	-1.321	-2.751	-4.125	-4.823	-5.417	-6.316	-7.038	-7.137	0.4787	0.0000	27.2	1	-13.159	3.3302822113
	7.75	6.8380150795	6.8380	3.7797	3.6324	0.9687	-4.679	-1.356	-2.713	-4.055	-4.736	-5.317	-6.194	-6.899	-6.993	0.4787	0.0000	24.3	1	-13.158	3.3303058147
	7.75	6.8538317680	6.8538	3.7415	3.6386	1.0326	-4.584	-1.426	-2.702	-4.007	-4.670	-5.234	-6.085	-6.767	-6.857	0.4787	0.0000	21.8	1	-13.157	3.3303368092
	7.75	6.8766050339	6.8766	3.7178	3.6477	1.0942	-4.524	-1.593	-2.761	-4.019	-4.654	-5.193	-6.005	-6.654	-6.737	0.4787	0.0000	19.6	1	-13.155	3.3303811550
	7.75	6.8902664185	6.8903	3.7692	3.6664	1.1187	-4.653	-2.118	-3.100	-4.264	-4.852	-5.350	-6.085	-6.668	-6.740	0.4787	0.0000	18.8	1	-13.154	3.3304073811
	7.75	6.8934683800	6.8935	3.8164	3.7063	1.2313	-4.771	-3.028	-3.641	-4.573	-5.064	-5.486	-6.074	-6.531	-6.587	0.4787	0.0000	15.5	1	-13.154	3.3304135799
	7.75	6.8958292007	6.8958	3.8307	3.7646	1.4503	-4.807	-3.913	-4.198	-4.784	-5.132	-5.445	-5.859	-6.163	-6.206	0.4787	0.0000	10.6	1	-13.154	3.3304181099
	7.75	6.8973674774	6.8974	3.8359	3.7860	1.5309	-4.820	-4.127	-4.364	-4.842	-5.138	-5.409	-5.767	-6.020	-6.058	0.4787	0.0000	9.2	1	-13.154	3.3304212093
	7.75	6.8988823891	6.8989	3.8404	3.8023	1.5917	-4.831	-4.262	-4.480	-4.882	-5.139	-5.379	-5.695	-5.911	-5.945	0.4787	0.0000	8.3	1	-13.154	3.3304240704
	7.75	6.9004774094	6.9005	3.8448	3.8153	1.6392	-4.842	-4.354	-4.565	-4.909	-5.136	-5.351	-5.636	-5.825	-5.856	0.4787	0.0000	7.7	1	-13.154	3.3304271698
	7.75	6.9020485878	6.9020	3.8490	3.8278	1.6854	-4.852	-4.438	-4.645	-4.934	-5.131	-5.322	-5.578	-5.740	-5.769	0.4787	0.0000	7.1	1	-13.154	3.3304300308
	7.75	6.9043841362	6.9044	3.8547	3.8468	1.7557	-4.867	-4.551	-4.754	-4.960	-5.114	-5.268	-5.482	-5.611	-5.635	0.4787	0.0000	6.3	1	-13.154	3.3304345608
	7.75	6.9067144394	6.9067	3.8599	3.8637	1.8182	-4.880	-4.643	-4.831	-4.976	-5.094	-5.218	-5.397	-5.498	-5.519	0.4787	0.0000	5.6	1	-13.153	3.3304390907
	7.75	6.9090533257	6.9091	3.8649	3.8783	1.8717	-4.892	-4.717	-4.889	-4.985	-5.075	-5.175	-5.323	-5.403	-5.420	0.4787	0.0000	5.1	1	-13.153	3.3304433823
	7.75	6.9113545418	6.9114	3.8695	3.8916	1.9204	-4.904	-4.780	-4.921	-4.985	-5.054	-5.134	-5.256	-5.319	-5.333	0.4787	0.0000	4.7	1	-13.153	3.3304479122
	7.75	6.9143996239	6.9144	3.8752	3.9076	1.9791	-4.918	-4.847	-4.946	-4.974	-5.022	-5.081	-5.173	-5.219	-5.229	0.4787	0.0000	4.3	1	-13.153	3.3304536343
	7.75	6.9174304008	6.9174	3.8804	3.9222	2.0324	-4.931	-4.902	-4.953	-4.956	-4.987	-5.031	-5.096	-5.130	-5.135	0.4787	0.0000	3.9	1	-13.153	3.3304593563
	7.75	6.9211139679	6.9211	3.8863	3.9386	2.0924	-4.946	-4.944	-4.935	-4.919	-4.940	-4.971	-5.008	-5.032	-5.032	0.4787	0.0000	3.5	1	-13.153	3.3304665089
	7.75	6.9247684479	6.9248	3.8917	3.9532	2.1455	-4.959	-4.974	-4.912	-4.881	-4.895	-4.916	-4.930	-4.945	-4.940	0.4787	0.0000	3.2	1	-13.152	3.3304734230
	7.75	6.9297051430	6.9297	3.8980	3.9698	2.2060	-4.975	-4.995	-4.872	-4.830	-4.838	-4.850	-4.839	-4.847	-4.837	0.4787	0.0000	2.9	1	-13.152	3.3304827213
	7.75	6.9376859665	6.9377	3.9063	3.9878	2.2703	-4.996	-5.012	-4.826	-4.773	-4.776	-4.778	-4.744	-4.745	-4.729	0.4787	0.0000	2.6	1	-13.151	3.3304977417
	7.75	6.9449234009	6.9449	3.9111	3.9932	2.2873	-5.008	-5.023	-4.818	-4.761	-4.763	-4.762	-4.721	-4.720	-4.703	0.4787	0.0000	2.5	1	-13.151	3.3305113316
	7.75	6.9578652382	6.9579	3.9165	3.9807	2.2329	-5.021	-5.042	-4.879	-4.830	-4.835	-4.841	-4.815	-4.819	-4.806	0.4787	0.0000	2.8	1	-13.150	3.3305356503
	7.75	6.9718303680	6.9718	3.9213	3.9593	2.1431	-5.033	-5.052	-4.965	-4.930	-4.943	-4.960	-4.965	-4.978	-4.971	0.4787	0.0000	3.2	1	-13.149	3.3305616379
	7.75	6.9803195000	6.9803	3.9234	3.9423	2.0737	-5.039	-5.044	-5.019	-4.999	-5.018	-5.047	-5.077	-5.099	-5.097	0.4787	0.0000	3.6	1	-13.149	3.3305773735
	7.75	6.9861969948	6.9862	3.9243	3.9276	2.0142	-5.041	-5.027	-5.057	-5.051	-5.078	-5.117	-5.172	-5.202	-5.205	0.4787	0.0000	4.0	1	-13.148	3.3305883408
	7.75	6.9903669357	6.9904	3.9245	3.9146	1.9623	-5.041	-4.994	-5.067	-5.082	-5.122	-5.175	-5.253	-5.293	-5.300	0.4787	0.0000	4.4	1	-13.148	3.3305959702
	7.75	6.9937739372	6.9938	3.9239	3.9010	1.9089	-5.040	-4.954	-5.072	-5.111	-5.165	-5.232	-5.334	-5.386	-5.398	0.4787	0.0000	4.8	1	-13.148	3.3306021690
	7.75	6.9978766441	6.9979	3.9230	3.8821	1.8344	-5.037	-4.881	-5.043	-5.128	-5.211	-5.305	-5.445	-5.519	-5.535	0.4787	0.0000	5.5	1	-13.148	3.3306097984
	7.75	6.9994745255	6.9995	3.9217	3.8717	1.7943	-5.034	-4.836	-5.018	-5.131	-5.232	-5.342	-5.503	-5.591	-5.610	0.4787	0.0000	5.9	1	-13.148	3.3306126595
	7.75	7.0000000000	7.0000	3.9212	3.8683	1.7811	-5.033	-4.820	-5.004	-5.130	-5.238	-5.353	-5.522	-5.615	-5.635	0.4787	0.0000	6.0	1	-13.148	3.3306136131
	7.75	7.0009956360	7.0010	3.9204	3.8621	1.7571	-5.031	-4.790	-4.980	-5.128	-5.248	-5.375	-5.556	-5.659	-5.681	0.4787	0.0000	6.3	1	-13.148	3.3306155205
	7.75	7.0030851364	7.0031	3.9184	3.8442	1.6876	-5.026	-4.699	-4.905	-5.119	-5.277	-5.436	-5.656	-5.788	-5.814	0.4787	0.0000	7.1	1	-13.147	3.3306193352
	7.75	7.0051078796	7.0051	3.9154	3.8240	1.6099	-5.019	-4.582	-4.796	-5.099	-5.304	-5.501	-5.765	-5.934	-5.963	0.4787	0.0000	8.1	1	-13.147	3.3306229115
	7.75	7.0070524216	7.0071	3.9114	3.8040	1.5340	-5.009	-4.447	-4.671	-5.064	-5.316	-5.552	-5.863	-6.075	-6.109	0.4787	0.0000	9.2	1	-13.147	3.3306264877
	7.75	7.0088872910	7.0089	3.9054	3.7803	1.4453	-4.994	-4.249	-4.502	-5.007	-5.316	-5.598	-5.970	-6.235	-6.275	0.4787	0.0000	10.7	1	-13.147	3.3306298256
	7.75	7.0103673935	7.0104	3.8972	3.7495	1.3305	-4.973	-3.904	-4.247	-4.917	-5.301	-5.643	-6.097	-6.437	-6.484	0.4787	0.0000	13.1	1	-13.147	3.3306326866
	7.75	7.0110216141	7.0110	3.8927	3.7325	1.2672	-4.962	-3.647	-4.083	-4.855	-5.282	-5.656	-6.160	-6.543	-6.595	0.4787	0.0000	14.6	1	-13.147	3.3306338787
	7.75	7.0116758347	7.0117	3.8846	3.7109	1.1887	-4.942	-3.268	-3.855	-4.761	-5.241	-5.655	-6.228	-6.671	-6.726	0.4787	0.0000	16.7	1	-13.147	3.3306350708
	7.75	7.0123233795	7.0123	3.8716	3.6892	1.1152	-4.909	-2.825	-3.599	-4.638	-5.171	-5.625	-6.273	-6.780	-6.842	0.4787	0.0000	19.0	1	-13.147	3.3306362629
	7.75	7.0131907463	7.0132	3.8435	3.6701	1.0668	-4.839	-2.365	-3.322	-4.472	-5.051	-5.542	-6.262	-6.831	-6.901	0.4787	0.0000	20.7	1	-13.147	3.3306376934
	7.75	7.0139756203	7.0140	3.8076	3.6555	1.0443	-4.749	-1.967	-3.070	-4.295	-4.910	-5.431	-6.211	-6.830	-6.909	0.4787	0.0000	21.5	1	-13.147	3.3306391239
	7.75	7.0152244568	7.0152	3.8145	3.6401	0.9758	-4.766	-1.622	-2.897	-4.202	-4.861	-5.420	-6.265	-6.940	-7.029	0.4787	0.0000	24.2	1	-13.147	3.3306415081
	7.75	7.0163221359	7.0163	3.8499	3.6314	0.9059	-4.855	-1.482	-2.869	-4.222	-4.908	-5.491	-6.373	-7.079	-7.175	0.4787	0.0000	27.3	1	-13.147	3.3306434155
	7.75	7.0180501938	7.0181	3.9090	3.6241	0.8178	-5.003	-1.418	-2.911	-4.311	-5.021	-5.624	-6.538	-7.269	-7.371	0.4787	0.0000	31.8	1	-13.146	3.3306467533
	7.75	7.0186114311	7.0186	3.9726	3.6181	0.7300	-5.161	-1.374	-2.966	-4.407	-5.142	-5.766	-6.709	-7.461	-7.569	0.4787	0.0000	37.0	1	-13.146	3.3306477070
	7.75	7.0193052292	7.0193	4.0323	3.6132	0.6508	-5.311	-1.354	-3.030	-4.506	-5.261	-5.903	-6.868	-7.637	-7.750	0.4787	0.0000	42.4	1	-13.146	3.3306488991
	7.75	7.0202827454	7.0203	4.0937	3.6078	0.5679	-5.464	-1.321	-3.090	-4.604	-5.381	-6.041	-7.032	-7.820	-7.938	0.4787	0.0000	48.9	1	-13.146	3.3306508064
	7.75	7.0214624405	7.0215	4.1544	3.6023	0.4850	-5.616	-1.277	-3.144	-4.699	-5.499	-6.178	-7.195	-8.001	-8.126	0.4787	0.0000	56.4	1	-13.043	3.3306529522
	7.75	7.0228061676	7.0228	4.2165	3.5971	0.4026	-5.771	-1.258	-3.195	-4.786	-5.612	-6.315	-7.360	-8.183	-8.314	0.4787	0.0000	65.1	1	-12.437	3.3306553364
	7.75	7.0241122246	7.0241	4.2757	3.5914	0.3206	-5.919	-1.234	-3.222	-4.847	-5.705	-6.440	-7.520	-8.362	-8.499	0.4787	0.0000	75.0	1	-11.834	3.3306577206
	7.75	7.0252037048	7.0252	4.3339	3.5862	0.2416	-6.065	-1.224	-3.257	-4.913	-5.800	-6.563	-7.675	-8.535	-8.678	0.4787	0.0000	86.0	1	-11.254	3.3306596279
	7.75	7.0256643295	7.0257	4.3528	3.5844	0.2154	-6.112	-1.219	-3.266	-4.933	-5.830	-6.603	-7.726	-8.592	-8.737	0.4787	0.0000	89.9	1	-11.061	3.3306605816
#	Isochrone	Z = 0.00800		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	7.80	0.1500000060	0.1500	-2.4524	3.5402	5.1734	10.901	15.616	14.057	12.451	11.400	10.278	9.161	8.587	8.345	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	7.80	0.2000000030	0.2000	-2.1754	3.5616	5.1068	10.208	14.343	12.994	11.506	10.521	9.545	8.509	7.935	7.717	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	7.80	0.2500000000	0.2500	-1.9866	3.5732	5.0614	9.737	13.537	12.324	10.908	9.955	9.051	8.055	7.481	7.283	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	7.80	0.3000000119	0.3000	-1.8365	3.5824	5.0273	9.361	12.943	11.807	10.439	9.515	8.669	7.705	7.120	6.937	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	7.80	0.3499999940	0.3500	-1.7105	3.5902	4.9994	9.046	12.453	11.375	10.045	9.148	8.349	7.414	6.817	6.646	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	7.80	0.4000000060	0.4000	-1.5646	3.5972	4.9395	8.682	11.940	10.909	9.614	8.741	7.984	7.070	6.455	6.299	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	7.80	0.4499999881	0.4500	-1.4447	3.6061	4.9063	8.382	11.504	10.504	9.244	8.400	7.688	6.798	6.165	6.023	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	7.80	0.5000000000	0.5000	-1.3136	3.6168	4.8638	8.054	11.046	10.068	8.843	8.035	7.368	6.503	5.851	5.723	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	7.80	0.5500000119	0.5500	-1.1750	3.6291	4.8159	7.708	10.532	9.589	8.411	7.646	7.028	6.192	5.529	5.416	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	7.80	0.6000000238	0.6000	-1.0432	3.6410	4.7695	7.378	10.011	9.122	7.998	7.276	6.699	5.895	5.240	5.140	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	7.80	0.6999999881	0.7000	-0.7619	3.6740	4.6870	6.675	8.737	8.056	7.069	6.470	5.982	5.284	4.702	4.627	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	7.80	0.8000000119	0.8000	-0.4837	3.7181	4.6431	5.979	7.319	6.985	6.167	5.696	5.293	4.741	4.288	4.235	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	7.80	0.8999999762	0.9000	-0.2356	3.7544	4.5914	5.359	6.202	6.121	5.453	5.062	4.717	4.272	3.909	3.871	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	7.80	1.0000000000	1.0000	-0.0176	3.7800	4.5217	4.814	5.390	5.432	4.872	4.531	4.224	3.847	3.538	3.510	0.4787	0.0000	0.0	1	-12.840	3.1408040524
	7.80	1.1000000238	1.1000	0.1971	3.8047	4.4472	4.277	4.679	4.779	4.314	4.018	3.750	3.432	3.173	3.153	0.4787	0.0000	0.0	1	-13.741	3.1655414104
	7.80	1.2000000477	1.2000	0.3808	3.8265	4.3882	3.818	4.121	4.231	3.840	3.584	3.351	3.084	2.869	2.854	0.4787	0.0000	0.0	1	-14.208	3.1858570576
	7.80	1.2999999523	1.3000	0.5454	3.8497	4.3515	3.407	3.647	3.738	3.414	3.202	3.009	2.795	2.626	2.614	0.4787	0.0000	0.0	1	-14.431	3.2028071880
	7.80	1.3999999762	1.4000	0.6902	3.8785	4.3539	3.045	3.244	3.293	3.040	2.884	2.742	2.590	2.475	2.467	0.4787	0.0000	0.0	1	-14.553	3.2170591354
	7.80	1.5000000000	1.4999	0.8245	3.9079	4.3670	2.709	2.886	2.890	2.708	2.608	2.519	2.425	2.358	2.351	0.4787	0.0000	0.0	1	-14.637	3.2291738987
	7.80	1.6000000238	1.5999	0.9443	3.9345	4.3820	2.409	2.574	2.557	2.441	2.388	2.341	2.292	2.259	2.254	0.4787	0.0000	0.0	1	-14.703	3.2395837307
	7.80	1.7000000477	1.6999	1.0564	3.9578	4.3893	2.129	2.289	2.285	2.221	2.199	2.180	2.165	2.154	2.152	0.4787	0.0000	0.0	1	-14.761	3.2485761642
	7.80	1.7999999523	1.8000	1.1554	3.9775	4.3937	1.881	2.042	2.071	2.043	2.039	2.040	2.051	2.053	2.055	0.4787	0.0000	0.0	1	-14.814	3.2563917637
	7.80	1.8999999762	1.9000	1.2504	3.9962	4.3970	1.644	1.812	1.887	1.886	1.895	1.910	1.943	1.954	1.960	0.4787	0.0000	0.0	1	-14.864	3.2632381916
	7.80	2.0000000000	2.0000	1.3379	4.0117	4.3938	1.425	1.602	1.721	1.741	1.758	1.782	1.833	1.849	1.860	0.4787	0.0000	0.0	1	-14.912	3.2692775726
	7.80	2.2000000477	2.2000	1.4975	4.0392	4.3857	1.026	1.227	1.430	1.480	1.508	1.545	1.625	1.651	1.669	0.4787	0.0000	0.0	1	-15.001	3.2793695927
	7.80	2.3257281780	2.3257	1.5894	4.0543	4.3784	0.796	1.015	1.265	1.329	1.361	1.405	1.500	1.531	1.553	0.4787	0.0000	0.0	1	-15.053	3.2846250534
	7.80	2.5000000000	2.5000	1.7108	4.0740	4.3672	0.493	0.741	1.053	1.131	1.168	1.220	1.334	1.370	1.397	0.4787	0.0000	0.0	1	-15.120	3.2908382416
	7.80	3.0000000000	3.0000	2.0134	4.1199	4.3272	-0.263	0.083	0.524	0.630	0.678	0.744	0.899	0.945	0.982	0.4787	0.0000	0.1	1	-13.516	3.3037204742
	7.80	3.2101140022	3.2101	2.1253	4.1361	4.3095	-0.543	-0.154	0.328	0.443	0.494	0.566	0.733	0.784	0.823	0.4787	0.0000	0.1	1	-13.486	3.3076231480
	7.80	3.5000000000	3.5000	2.2713	4.1566	4.2830	-0.908	-0.462	0.071	0.197	0.253	0.331	0.514	0.569	0.612	0.4787	0.0000	0.1	1	-13.449	3.3120026588
	7.80	3.8224611282	3.8225	2.4195	4.1766	4.2531	-1.279	-0.771	-0.193	-0.055	0.004	0.089	0.286	0.345	0.392	0.4787	0.0000	0.1	1	-13.410	3.3158476353
	7.80	4.0000000000	4.0000	2.4977	4.1868	4.2355	-1.474	-0.932	-0.333	-0.190	-0.128	-0.040	0.164	0.225	0.274	0.4787	0.0000	0.1	1	-13.391	3.3176128864
	7.80	4.3095521927	4.3096	2.6290	4.2034	4.2028	-1.803	-1.205	-0.571	-0.420	-0.353	-0.261	-0.046	0.019	0.071	0.4787	0.0000	0.1	1	-13.358	3.3202178478
	7.80	4.5000000000	4.5000	2.7094	4.2121	4.1762	-2.004	-1.376	-0.725	-0.569	-0.500	-0.405	-0.184	-0.117	-0.064	0.4787	0.0000	0.1	1	-13.339	3.3215744495
	7.80	4.7077102661	4.7077	2.7951	4.2208	4.1447	-2.218	-1.561	-0.892	-0.731	-0.661	-0.563	-0.336	-0.268	-0.213	0.4787	0.0000	0.1	1	-13.320	3.3228807449
	7.80	5.0000000000	5.0000	2.9150	4.2307	4.0909	-2.518	-1.828	-1.138	-0.972	-0.899	-0.798	-0.564	-0.495	-0.438	0.4787	0.0000	0.1	1	-13.294	3.3244650364
	7.80	5.0280900002	5.0281	2.9263	4.2316	4.0856	-2.546	-1.853	-1.162	-0.995	-0.922	-0.821	-0.586	-0.516	-0.460	0.4787	0.0000	0.1	1	-13.291	3.3246035576
	7.80	5.2892265320	5.2892	3.0324	4.2377	4.0258	-2.811	-2.100	-1.396	-1.224	-1.150	-1.047	-0.809	-0.738	-0.679	0.4787	0.0000	0.1	1	-13.269	3.3257913589
